"","x1","x2","x3","x4","x5","x6","x7","x8","y1"
"8881",53,40,86,17,136,29,15,64,12.83
"8882",70,26,90,10,140,22,23,70,14.87
"8883",65,23,72,11,144,27,12,67,15.06
"8884",70,21,74,18,139,24,16,72,15.18
"8885",68,28,78,17,123,27,32,58,14.99
"8886",61,31,85,25,97,42,17,62,15.65
"8887",40,23,41,20,53,24,13,44,16.56
"8888",7,13,16,5,12,3,5,15,10.97
"8889",33,16,39,6,65,24,10,30,3.18
"8890",31,12,44,15,100,12,15,39,8.64
"8891",40,15,43,16,84,17,13,36,9.27
"8892",34,29,47,11,77,18,21,32,9.25
"8893",25,41,56,7,79,13,16,26,8.85
"8894",31,31,51,18,79,30,15,30,8.59
"8895",30,21,37,18,75,20,15,38,9.87
"8896",41,28,41,9,68,28,21,36,9.26
"8897",39,18,60,5,76,30,12,38,10.33
"8898",38,15,53,7,69,22,29,38,9.85
"8899",30,23,51,7,67,18,26,35,9.63
"8900",35,22,41,17,78,15,15,33,9.42
"8901",30,31,47,20,61,22,26,30,9.31
"8902",30,29,50,21,81,11,25,23,8.94
"8903",27,30,55,16,103,15,24,27,8.38
"8904",34,13,56,11,82,22,12,41,9.12
"8905",40,24,63,5,78,32,10,38,9.87
"8906",39,27,61,8,53,28,14,37,10.69
"8907",35,20,65,10,51,34,14,40,10.16
"8908",40,18,63,20,69,22,10,36,10.06
"8909",32,17,65,22,72,22,15,35,15.03
"8910",35,18,54,15,70,20,21,30,9.98
"8911",24,15,71,9,83,30,26,27,9.16
"8912",30,32,52,8,87,16,32,27,9.76
"8913",26,33,57,14,91,13,16,30,8.95
"8914",31,43,38,15,89,12,17,28,9.15
"8915",26,38,32,13,87,14,21,25,8.6
"8916",26,23,51,23,79,12,21,26,8.14
"8917",23,23,47,19,78,15,14,24,10.41
"8918",2,7,8,5,10,5,8,4,7.66
"8919",18,29,27,9,34,17,20,29,2.16
"8920",50,40,41,14,42,22,17,57,7.26
"8921",67,27,31,20,51,15,19,62,10.84
"8922",53,21,21,14,68,14,17,52,10.76
"8923",52,22,44,9,68,7,22,54,9.54
"8924",46,21,39,12,80,8,21,43,9.26
"8925",45,28,36,10,80,12,32,44,9.24
"8926",46,15,41,11,66,16,20,48,9.54
"8927",45,28,42,10,82,22,18,45,9.98
"8928",44,33,29,12,76,21,19,43,10.19
"8929",45,34,36,11,65,17,23,46,10.7
"8930",51,21,40,9,74,13,17,56,11.12
"8931",49,22,39,14,56,18,30,45,9.9
"8932",48,18,42,16,57,20,26,45,10.28
"8933",51,29,46,11,49,17,26,49,9.85
"8934",46,44,32,15,48,14,23,50,9.91
"8935",57,19,28,12,66,20,20,60,10.01
"8936",57,14,31,9,81,10,15,55,10.53
"8937",54,25,32,5,63,10,22,57,9.72
"8938",48,44,34,5,65,16,29,49,9.51
"8939",50,23,51,4,62,14,33,43,10.36
"8940",47,36,45,16,59,12,22,47,11.73
"8941",39,29,65,8,63,20,13,36,11.38
"8942",45,24,36,14,66,14,21,51,9.24
"8943",50,29,38,4,58,29,13,50,9.62
"8944",56,18,38,1,54,21,15,62,11.36
"8945",63,26,28,8,46,22,20,60,10.63
"8946",57,23,31,8,60,20,16,50,11.2
"8947",55,23,28,19,61,16,26,57,10.23
"8948",12,10,13,6,18,3,5,11,14.64
"8949",25,21,44,6,61,21,22,35,2.18
"8950",51,38,69,18,93,32,16,55,9.84
"8951",66,41,61,10,109,24,26,68,13.17
"8952",65,36,55,17,134,21,22,60,13.95
"8953",57,27,62,22,117,28,23,59,13.49
"8954",57,31,83,20,119,23,23,56,14.02
"8955",60,21,69,16,110,23,24,68,13.22
"8956",65,32,70,19,94,34,32,61,13.69
"8957",66,33,86,18,88,29,21,62,14.05
"8958",53,26,86,18,105,24,33,52,13.99
"8959",60,38,63,10,111,26,45,65,12.96
"8960",61,32,51,24,126,21,19,56,13.5
"8961",67,35,62,11,117,24,29,71,12.84
"8962",66,29,65,14,102,18,21,68,13.91
"8963",67,37,51,25,123,16,24,62,12.32
"8964",53,31,52,28,111,36,27,54,15.08
"8965",51,30,56,22,99,34,27,58,13.78
"8966",56,22,65,17,103,37,39,43,13.09
"8967",43,27,94,24,80,34,48,51,12.97
"8968",58,33,70,10,100,25,36,53,13.06
"8969",56,29,79,13,105,30,34,56,13.42
"8970",66,17,75,10,147,31,22,71,13.6
"8971",57,35,65,16,94,41,19,53,16.81
"8972",44,44,62,16,111,43,34,41,15.08
"8973",51,44,59,13,103,50,15,51,14.84
"8974",55,42,66,9,101,43,24,58,14.33
"8975",56,35,49,15,104,35,38,58,14.88
"8976",62,18,75,20,107,25,29,63,13.27
"8977",56,24,80,13,123,29,33,55,14.79
"8978",13,24,34,6,49,8,12,17,14.22
"8979",20,28,33,14,39,17,17,33,5.08
"8980",64,42,59,28,76,38,34,66,8.43
"8981",72,41,71,26,115,35,28,71,15.64
"8982",56,39,84,26,144,33,26,55,16.04
"8983",51,54,75,23,103,27,41,50,15.16
"8984",52,46,109,23,107,32,33,55,13.08
"8985",55,34,109,18,118,26,34,56,14.09
"8986",67,58,94,16,117,25,39,65,14.46
"8987",64,58,79,16,124,26,29,69,14.79
"8988",58,39,73,22,119,32,33,53,15.18
"8989",58,41,78,30,141,38,27,63,14.81
"8990",74,37,80,35,139,17,29,72,16.44
"8991",62,51,70,30,114,23,31,65,17.76
"8992",66,53,93,18,93,38,27,63,14.05
"8993",69,53,59,18,116,24,45,78,15.07
"8994",67,39,87,16,113,34,25,58,14.67
"8995",52,47,74,6,131,39,40,53,14.84
"8996",61,36,86,12,131,33,46,59,14.99
"8997",58,61,89,18,89,34,40,55,15.29
"8998",44,38,105,22,123,34,42,47,14.51
"8999",65,45,78,24,97,42,26,62,14.77
"9000",54,52,83,16,126,26,18,49,15.52
"9001",61,66,87,12,126,34,30,65,13.77
"9002",54,61,94,23,112,48,22,56,19.95
"9003",62,47,71,27,94,45,38,65,17.39
"9004",57,36,91,28,102,29,34,51,15.93
"9005",57,38,105,32,120,23,31,56,13.5
"9006",51,51,88,22,111,36,29,54,14.29
"9007",55,50,81,20,127,28,34,54,14.42
"9008",30,28,65,13,71,13,21,34,13.67
"9009",5,5,16,2,13,9,3,8,7.39
"9010",19,20,46,4,37,21,15,21,2.38
"9011",22,15,52,11,50,14,6,26,6.46
"9012",32,9,48,18,33,11,9,37,5.98
"9013",41,6,39,14,48,11,9,39,6.4
"9014",32,12,31,28,53,12,8,31,7.25
"9015",30,16,36,24,53,27,8,28,7.35
"9016",22,28,33,20,55,26,10,23,7.91
"9017",35,17,45,14,59,12,10,36,7.88
"9018",31,14,41,12,57,8,6,34,7.33
"9019",38,12,30,9,58,10,8,42,6.56
"9020",41,15,40,6,55,11,8,31,7.2
"9021",28,9,48,10,49,13,9,34,7.18
"9022",33,7,40,16,58,16,10,28,6.87
"9023",31,9,46,16,53,10,6,27,9.85
"9024",21,9,46,20,58,10,10,26,6.77
"9025",24,24,43,17,63,11,10,21,6.27
"9026",25,16,47,18,69,14,10,24,6.56
"9027",27,20,45,10,56,8,17,28,7.13
"9028",22,22,38,14,60,15,9,21,6.27
"9029",24,20,36,11,58,19,9,24,6.26
"9030",25,14,39,19,53,19,6,26,7.02
"9031",29,17,47,13,42,17,13,35,6.98
"9032",40,9,37,9,52,11,10,40,7.77
"9033",35,14,40,6,52,11,9,41,7.45
"9034",43,17,40,6,59,13,11,35,7.96
"9035",35,12,34,18,46,20,3,38,7.46
"9036",35,12,32,26,38,28,10,28,7.8
"9037",25,18,29,31,22,39,7,25,8.16
"9038",33,16,28,27,32,15,4,34,8.66
"9039",5,18,15,4,20,5,12,11,5.91
"9040",33,58,68,13,82,26,25,42,3.81
"9041",65,53,100,20,130,31,37,69,11.86
"9042",75,39,82,22,152,36,30,82,15.01
"9043",86,40,74,16,149,30,19,88,18.52
"9044",79,40,94,23,114,40,20,76,16.73
"9045",92,38,93,23,124,34,10,84,15.77
"9046",79,37,82,31,127,29,29,80,16.65
"9047",60,43,83,41,136,36,37,61,16.46
"9048",64,40,94,30,137,37,41,58,15.3
"9049",59,50,113,22,112,39,36,62,15.33
"9050",65,61,74,14,121,46,34,75,15.78
"9051",80,36,82,21,142,43,29,73,16.96
"9052",73,40,91,21,133,34,29,80,17.15
"9053",91,43,70,19,115,40,30,86,16.2
"9054",83,38,85,17,128,32,24,84,20.43
"9055",75,24,91,11,148,38,29,66,15.85
"9056",62,48,108,14,111,57,35,69,14.99
"9057",68,41,96,19,88,73,25,67,17.58
"9058",66,55,91,20,127,48,40,66,18
"9059",74,33,85,21,137,37,32,70,16.8
"9060",72,47,83,33,128,30,31,75,15.6
"9061",73,46,72,23,153,47,21,72,16.08
"9062",73,51,89,22,104,47,32,77,17.99
"9063",69,49,108,15,121,36,32,62,17.22
"9064",75,43,92,9,132,43,25,85,16.19
"9065",78,61,81,8,131,51,32,71,21.88
"9066",63,68,66,17,124,53,26,66,17.25
"9067",75,37,77,26,108,54,25,72,16.29
"9068",72,47,94,27,128,38,23,65,17.2
"9069",4,3,12,4,14,7,3,6,15.37
"9070",17,11,31,9,30,11,12,16,1.7
"9071",24,13,34,9,82,8,6,34,4.93
"9072",31,20,41,14,84,4,12,27,6.55
"9073",27,10,37,10,83,19,14,25,6.82
"9074",23,18,42,16,61,30,17,18,6.94
"9075",13,32,74,16,50,24,17,15,7.49
"9076",21,19,53,18,64,14,12,29,7.44
"9077",31,14,59,14,64,16,11,26,7.3
"9078",21,28,58,15,66,16,9,16,7.25
"9079",20,21,54,7,73,19,7,24,6.91
"9080",21,24,50,9,70,17,15,22,7.24
"9081",26,16,47,7,74,22,16,25,7.1
"9082",22,18,46,14,74,19,7,23,7.55
"9083",22,18,48,12,74,16,10,20,6.84
"9084",20,27,48,14,62,33,13,22,7.56
"9085",21,19,36,13,67,25,12,21,8.1
"9086",24,22,27,12,73,27,16,20,7.81
"9087",19,17,43,22,62,20,9,19,8.04
"9088",22,10,51,7,76,19,12,21,9.55
"9089",21,18,46,7,70,16,15,23,7.17
"9090",17,24,67,2,75,9,15,21,6.64
"9091",12,27,42,5,84,16,12,14,6.67
"9092",19,19,42,7,85,23,8,17,6.6
"9093",19,12,50,15,67,24,10,24,7.18
"9094",19,15,48,19,64,13,7,19,7.14
"9095",23,15,38,17,71,13,16,27,6.79
"9096",24,14,57,8,68,17,10,18,7.66
"9097",20,27,52,15,66,19,13,21,6.63
"9098",23,26,50,14,73,15,14,19,7.43
"9099",4,7,13,2,22,5,4,9,6.97
"9100",18,12,18,12,27,6,8,23,1.85
"9101",31,19,29,13,46,10,10,32,4.94
"9102",28,17,47,13,42,14,13,28,6.9
"9103",32,21,31,9,54,16,10,31,6.45
"9104",32,20,28,9,57,12,13,28,7.12
"9105",20,10,41,6,62,18,3,24,6.41
"9106",18,20,56,9,53,11,9,16,6.53
"9107",18,14,66,9,42,19,9,16,5.52
"9108",18,9,64,15,48,20,12,18,6.3
"9109",17,16,58,10,49,19,9,24,6.59
"9110",25,18,40,14,50,16,8,24,6.56
"9111",26,19,20,12,67,13,9,29,6.78
"9112",32,15,28,11,72,8,8,26,6.64
"9113",24,19,35,9,55,15,8,20,6.26
"9114",22,22,46,10,50,29,11,24,6.71
"9115",25,25,41,8,51,24,12,28,7.99
"9116",31,17,43,15,38,14,16,29,9.76
"9117",27,16,39,13,40,15,5,25,6.38
"9118",31,22,40,15,42,6,9,36,6.42
"9119",27,15,38,11,51,14,8,31,6.24
"9120",33,15,34,14,66,13,5,26,6.52
"9121",24,15,46,11,60,19,11,24,6.52
"9122",26,17,39,9,37,25,13,30,7.05
"9123",25,12,57,8,56,8,8,21,7.01
"9124",22,16,49,4,54,20,9,28,5.61
"9125",21,6,44,7,58,19,13,20,7.3
"9126",26,25,42,8,47,23,14,27,6.93
"9127",29,12,53,11,48,14,8,22,9.45
"9128",29,16,46,4,51,12,5,33,5.93
"9129",12,8,21,2,30,5,7,14,6.38
"9130",11,11,40,4,13,11,15,18,3.01
"9131",38,23,78,17,50,27,19,42,4.77
"9132",51,26,76,13,95,33,7,59,11.85
"9133",58,23,60,3,114,30,10,56,12.22
"9134",63,23,49,4,117,15,24,68,11.68
"9135",63,22,58,11,113,12,19,58,12.02
"9136",55,19,70,19,105,19,15,51,11.02
"9137",50,24,88,15,101,33,19,53,13.58
"9138",48,26,78,12,76,38,25,45,12.08
"9139",48,16,68,25,71,42,26,50,12.42
"9140",52,25,68,15,89,37,24,49,12.08
"9141",56,18,70,16,90,29,20,61,11.89
"9142",57,30,58,19,86,30,18,56,12.09
"9143",62,25,55,8,112,24,12,63,12.17
"9144",63,27,72,7,102,34,11,58,11.81
"9145",55,29,72,23,92,32,8,54,12.61
"9146",52,37,83,23,99,15,14,52,11.97
"9147",50,28,76,21,83,24,18,52,10.6
"9148",56,33,86,17,99,22,19,52,11.17
"9149",52,34,81,7,93,18,28,59,11.83
"9150",56,17,67,9,99,29,25,59,11.48
"9151",68,10,64,7,108,30,15,65,14.03
"9152",61,19,68,14,96,29,21,61,12.78
"9153",59,33,68,20,98,29,15,55,12.2
"9154",44,37,67,18,97,32,11,41,12.01
"9155",50,26,62,17,103,40,19,61,10.98
"9156",63,21,63,14,98,34,14,58,13.12
"9157",52,22,69,11,95,40,15,46,12.5
"9158",49,22,81,13,86,32,14,53,14.72
"9159",39,21,47,15,64,36,8,41,12.16
"9160",4,13,17,3,23,13,18,9,9.13
"9161",21,40,62,22,48,49,32,26,3.89
"9162",52,33,88,23,84,52,35,60,11.91
"9163",59,38,76,14,98,28,18,67,15.88
"9164",79,34,84,26,97,14,18,77,12.31
"9165",74,21,89,13,113,18,17,72,15.09
"9166",80,21,82,12,109,36,29,77,12.48
"9167",72,35,64,25,91,40,21,71,14.28
"9168",70,46,81,23,91,40,25,73,14.6
"9169",74,38,61,25,101,32,25,77,14.56
"9170",73,43,66,16,98,30,15,70,14.06
"9171",71,40,77,26,100,27,21,66,13.32
"9172",61,64,65,27,95,24,26,60,13.26
"9173",66,39,60,27,104,35,37,77,13.17
"9174",71,35,87,24,98,31,19,65,13.81
"9175",73,41,63,28,90,33,24,75,13.71
"9176",65,49,85,20,90,25,21,63,16.73
"9177",70,40,94,21,78,21,22,75,12.82
"9178",69,35,78,21,110,29,17,66,13.13
"9179",74,30,58,23,92,53,22,69,13.71
"9180",65,25,87,14,88,53,28,73,15.71
"9181",72,43,59,26,89,27,31,63,15.23
"9182",60,45,63,28,113,35,28,63,13.49
"9183",78,38,72,23,91,26,20,79,14.13
"9184",84,45,67,15,99,33,20,88,13.86
"9185",68,49,70,10,97,12,31,65,14.72
"9186",69,44,91,18,90,17,34,67,11.77
"9187",67,39,99,22,96,29,21,68,12.34
"9188",80,27,72,20,99,29,22,83,16.04
"9189",73,25,75,21,90,29,25,79,16.5
"9190",2,14,10,1,5,9,6,8,13.12
"9191",27,25,47,20,41,30,20,31,2.36
"9192",41,28,74,19,85,33,17,43,8.96
"9193",51,17,58,13,115,37,13,61,12.94
"9194",55,20,60,19,125,31,21,49,12.54
"9195",40,18,62,17,117,32,10,39,12.29
"9196",47,28,77,11,142,23,17,48,10.63
"9197",45,11,81,10,132,25,26,44,11.61
"9198",48,20,70,15,115,19,18,46,11.58
"9199",47,19,69,7,122,28,22,50,10.25
"9200",58,17,76,8,105,27,21,57,12.36
"9201",56,23,88,14,110,27,21,54,11.95
"9202",50,20,65,24,123,35,16,46,12.06
"9203",47,21,48,25,109,36,16,50,13.01
"9204",45,19,58,26,100,42,18,49,13.92
"9205",46,19,72,35,91,28,22,46,12.4
"9206",49,19,48,27,104,34,20,46,11.34
"9207",57,12,54,21,95,36,13,65,11.98
"9208",54,17,82,24,109,21,11,52,12.92
"9209",57,21,63,13,110,21,22,56,11.12
"9210",50,17,63,12,107,20,22,47,11.49
"9211",52,34,69,16,129,11,23,56,10.46
"9212",50,22,87,3,106,14,21,47,11.25
"9213",51,28,92,10,82,25,26,51,9.55
"9214",48,28,87,16,89,17,23,53,11.52
"9215",42,23,72,20,96,30,18,35,11.2
"9216",57,15,62,21,125,27,11,57,10.44
"9217",57,22,66,16,104,18,8,59,12.52
"9218",51,18,78,15,100,27,9,50,12.89
"9219",57,18,60,22,98,17,22,56,11.52
"9220",13,5,18,9,25,6,9,18,12.99
"9221",20,27,38,12,40,6,18,20,3.13
"9222",32,31,80,8,78,22,16,46,5.43
"9223",54,15,56,7,106,21,10,52,10.33
"9224",59,20,57,8,107,13,15,57,10.87
"9225",54,16,64,15,115,13,21,56,10.37
"9226",46,19,45,7,121,30,12,48,10.77
"9227",49,17,44,4,101,41,14,46,11.11
"9228",49,21,52,6,90,45,11,48,12.06
"9229",50,20,64,7,76,47,14,49,11.76
"9230",38,23,77,14,69,39,19,39,12.1
"9231",42,25,77,14,77,37,14,39,10.75
"9232",46,30,61,14,86,37,11,42,10.63
"9233",36,15,59,15,81,35,12,45,11.28
"9234",53,19,70,19,101,27,19,52,12.99
"9235",56,20,64,9,91,28,18,54,11.8
"9236",48,16,56,15,96,32,21,53,11.31
"9237",50,24,69,14,73,36,18,42,11.73
"9238",46,27,55,10,105,27,18,48,11.11
"9239",38,23,62,9,103,32,23,38,11.32
"9240",42,21,60,3,110,33,11,41,10.98
"9241",54,16,59,5,117,27,19,54,10.93
"9242",53,17,52,7,114,30,17,54,11.45
"9243",51,25,60,13,115,19,10,50,11.31
"9244",52,16,65,23,102,22,16,59,10.85
"9245",57,18,71,16,103,19,9,54,11.33
"9246",53,30,63,17,82,34,17,55,11.8
"9247",54,25,44,7,101,36,23,45,12.71
"9248",43,25,63,11,74,41,28,46,11.34
"9249",48,30,68,9,86,33,20,50,11.26
"9250",18,13,22,2,43,22,4,33,14.31
"9251",19,21,31,6,36,20,17,27,5.9
"9252",63,34,68,7,76,33,28,77,7.38
"9253",94,18,55,10,98,51,19,92,14.21
"9254",86,18,75,9,107,26,29,88,17.49
"9255",78,25,80,14,114,29,27,80,16.34
"9256",86,21,53,17,122,37,21,72,14.8
"9257",74,37,51,6,107,28,42,81,15.24
"9258",86,27,55,12,68,46,28,83,14.33
"9259",59,39,62,21,82,61,23,60,15.14
"9260",69,40,67,22,100,48,31,68,15.89
"9261",69,40,61,13,113,35,33,79,15.06
"9262",79,47,61,6,121,22,30,72,14.83
"9263",79,32,67,9,130,20,28,81,15.87
"9264",76,31,68,12,125,38,18,74,14
"9265",76,40,66,15,103,37,26,72,15.06
"9266",67,40,72,14,107,30,35,74,15.09
"9267",71,29,69,5,107,37,32,71,14.31
"9268",81,32,57,15,119,27,35,76,14.49
"9269",82,31,69,10,128,26,19,88,14.07
"9270",77,39,53,15,118,17,32,70,14.47
"9271",64,37,75,24,114,23,23,66,13.31
"9272",68,40,58,27,118,35,30,69,13.21
"9273",77,32,60,9,105,22,21,88,14.79
"9274",98,17,63,18,89,26,21,92,16.18
"9275",85,23,62,16,97,40,27,84,14.66
"9276",78,29,74,17,97,29,29,80,14.5
"9277",77,34,72,12,106,28,26,76,14.76
"9278",86,26,51,11,124,47,23,87,14.17
"9279",81,25,68,16,115,47,17,71,16.4
"9280",51,14,35,13,69,23,25,62,15.32
"9281",12,12,16,5,16,11,10,22,9.56
"9282",41,27,48,10,48,36,20,50,4.64
"9283",71,25,54,20,65,35,21,72,11.67
"9284",75,23,61,13,85,20,21,75,12.9
"9285",58,35,49,14,82,16,30,59,13.23
"9286",72,21,61,11,82,16,29,73,11.21
"9287",63,31,52,15,98,15,39,50,11.66
"9288",54,43,42,10,81,26,39,61,13.45
"9289",54,51,45,10,78,27,37,53,11.37
"9290",60,60,44,9,72,31,25,61,11.57
"9291",62,37,62,16,53,43,38,63,12.06
"9292",68,41,45,28,53,31,27,72,13.48
"9293",69,38,58,11,75,14,24,71,12.18
"9294",64,37,49,12,80,14,39,59,11.41
"9295",72,44,56,10,72,19,26,68,11.25
"9296",68,43,55,14,60,22,18,67,11.21
"9297",61,51,63,10,72,37,20,63,12.05
"9298",55,32,65,10,69,27,29,59,12.9
"9299",68,38,66,15,79,15,23,64,11.14
"9300",60,37,51,15,71,21,23,67,11.33
"9301",71,25,46,9,99,25,23,68,13.36
"9302",71,27,43,16,78,16,43,66,12.71
"9303",66,22,58,18,94,20,21,67,11.45
"9304",57,32,56,21,78,35,21,74,11.91
"9305",72,33,61,18,63,36,18,56,13.38
"9306",68,30,63,11,67,33,17,70,12.19
"9307",59,48,56,12,70,34,41,52,12.1
"9308",50,37,57,13,77,39,36,52,11.92
"9309",50,53,57,10,78,33,26,56,12.39
"9310",68,47,46,9,70,20,28,66,12.22
"9311",5,6,6,5,5,1,3,7,10.45
"9312",11,17,24,26,21,10,7,12,1.5
"9313",12,31,29,23,35,14,13,18,4.52
"9314",25,19,41,21,37,3,7,22,5.83
"9315",15,10,58,11,62,4,11,17,4.81
"9316",16,17,43,16,61,4,13,13,5.22
"9317",23,19,24,13,62,5,7,27,4.83
"9318",19,28,39,21,53,13,7,15,5.47
"9319",16,18,42,22,47,8,8,14,6.02
"9320",13,27,54,28,32,6,3,16,6.96
"9321",15,28,49,27,25,7,13,13,4.68
"9322",18,18,46,21,24,13,12,19,5.04
"9323",15,16,53,17,43,13,6,17,5.14
"9324",17,29,45,14,31,15,15,18,5.28
"9325",18,20,30,18,51,17,7,16,5.53
"9326",22,20,33,30,46,10,6,18,5.84
"9327",17,17,40,23,48,8,6,23,5.32
"9328",26,21,41,16,38,6,5,27,5.74
"9329",32,15,39,18,41,6,7,30,5.56
